id,name,artist,release_date,popularity,genre
4cp5eUfK9Wv5upsihMRwuX,PUÑO DE TITO,Yandel,2024-10-10,38,reggae
1XNTndqBOWqu3JPBqqdDYU,One Love / People Get Ready,Bob Marley & The Wailers,2024-02-09,59,reggae
3kGMgEDHQoWykByLL6Jut3,Kilerito,Brytiago,2024-04-19,72,reggae
6zqzQuWvPU4fvgOWq9mloU,Aduh,MALIQ & D'Essentials,2024-05-30,54,reggae
5iufhaKI3OSxCDj86dJGK5,Calentura,Pinto Picasso,2024-09-27,50,reggae
0UiVWrn3x2X1fdsiYInybG,Autodiagnóstico,Camilo,2024-05-23,66,reggae
5hBx4OMn1KNIW2T0NiTaB3,Que Pena,Pinto Picasso,2024-05-31,46,reggae
0B23bjg6n7mQOATyOVNjVG,Dolida,Chencho Corleone,2024-09-13,65,reggae
6UUzG7YB1pmDBNbSRVzYSX,AMOR,Danny Ocean,2024-02-09,53,reggae
2SaRD7OpQ2A9ZeCOntar0g,Touching The Sky,Rauw Alejandro,2024-05-23,58,reggae
086edN2nz8TjB3zddIdlPn,Mama hat gesagt,SDP,2024-05-02,67,reggae
7bo4UV0Jf987r03w3UMJFi,El Doble,Abraham Mateo,2024-09-05,57,reggae
4vj6sWvmBLMhoF8AWQSeHX,La Boda,Camilo,2024-05-23,62,reggae
7yCyUU23UQA4gXkPYpCF8z,Mariposa,Protoje,2024-06-28,43,reggae
4LccwPrd0k6ROyl5oKyjHG,Contrato,Maluma,2024-06-20,58,reggae
78CwS415VgyuUnscUavVPz,EMPELOTICA,Lenny Tavárez,2024-08-29,68,reggae
6ioloNq3bBHgoIJh3rC8BQ,Razones,Ozuna,2024-06-27,61,reggae
1PmWKOpHBXwvGdqMNxzELM,LOVEO,Daddy Yankee,2024-05-03,57,reggae
0dLdTvslcZVsncSMyVvP7n,OTRA NOCHE (feat. Darell),Myke Towers,2024-08-22,68,reggae
1PmWKOpHBXwvGdqMNxzELM,LOVEO,Daddy Yankee,2024-05-03,57,reggae
0dLdTvslcZVsncSMyVvP7n,OTRA NOCHE (feat. Darell),Myke Towers,2024-08-22,68,reggae
1CmXpRe5Z7bKhX9N0mzAZM,Gaga,J Balvin,2024-07-11,54,reggae
1S2WWT5jW9J3MauQ7r7qN4,Lollipop - Remix,Darell,2024-02-15,63,reggae
7gG2xMiojQrsTUGa7qeQoo,Nena Moxita,El Bogueto,2024-09-26,76,reggae
6sLqrGRUo6Ozgrn3c4Gqk2,Puro Guayeteo,Wisin,2024-04-26,52,reggae
4Oc1qHsjM4kM0AARvlwSs3,Quiero Decirte,Abraham Mateo,2024-04-04,56,reggae
193RlTGibelHrNqyAMEbLl,Feel Like That (feat. Bradley Nowell),Sublime,2024-05-24,57,reggae
6tuLAQURf4P97dD750iTaJ,CASI ALGO,Blessd,2024-09-05,66,reggae
2KZcwDKvYrk829QBoMdZkt,Full Bloom,311,2024-10-25,45,reggae
45A0Se2c4HciOCyB5Z0XJJ,Kita Bikin Romantis,MALIQ & D'Essentials,2024-05-30,54,reggae
0BFVoZViKatuNpRthpxIUP,Caigo (Stumblin' In),Abraham Mateo,2024-09-27,49,reggae
0Un7faRDF3UYaLXTL6Whce,Show Me,Popcaan,2024-09-27,45,reggae
3aguBtLYZXcglJwC3l258u,Lambo Sport,Darell,2024-07-11,41,reggae
2kEC8t2FoGrN5H9FxnNBJn,Escasez de Besos,NATTI NATASHA,2024-10-24,56,reggae
5RfyhhgWY3RHlupIXsrgA5,Gunman,Jaz Elise,2024-04-19,36,reggae
1j3ANZgokEc0jKztEDV34l,"Roots, Rock, Reggae",Bob Marley & The Wailers,2024-02-09,57,reggae
6W8qT0SkyfZRfqaB3nWIan,Shampoo de Coco,Anuel AA,2024-08-29,59,reggae
2jnJDn6efkVJ99hCQUs1Ea,No Molestar,Reik,2024-05-10,55,reggae
7EaQ16Nq8bdc2A1CBOCwQU,LA CYBER,Nicky Jam,2024-09-06,64,reggae
4HMQhQl6bVTyzWjjzt7wuj,"Si, Ajá",Chencho Corleone,2024-09-13,65,reggae
0oqAJPtN8jqnf5qf94NiNM,Holanda,JHAYCO,2024-09-06,66,reggae
0qd7ACCc9z2mlTYgPRcnUJ,Tuss,Bryant Myers,2024-07-12,73,reggae
1S3SAFqLBWk3HaR5UyXp43,Guay,Ozuna,2024-04-18,67,reggae
6yuBDYdORL4p8gQZYpGz3a,Tangerine,Ocean Alley,2024-10-09,58,reggae
7rS2Q0qBLw4YuyVkSy8ax5,See You Like I Do,Sons of Zion,2024-05-10,32,reggae
1XV28AhakcpzWGBmU2j2Ld,LA NENA,Lyanno,2024-04-11,62,reggae
5Ulsi8075EHzP2chQqbv86,Desde Antes,Andy Rivera,2024-08-01,54,reggae
1lPWHfrvpun8ZnxrWp3HH8,Porsche Carrera,JHAYCO,2024-09-06,63,reggae
1PqXnTTUXJYxq2EqIP55a7,Lagrimas de Champan 2.0,Casper Magico,2024-10-18,41,reggae
1QlJSCz5vDDsvbDovwcVlV,Vanidad,Pinto Picasso,2024-05-31,45,reggae
79IBoMfFn67UI15YkP1FSp,EL RITMO QUE NOS UNE - feat. Selección Colombia,Ryan Castro,2024-06-08,64,reggae
2gCEsaKvuL8FrVcBzimC7P,Be Easy - Nikko Mad Mix,General Soundbwoy,2024-04-19,50,reggae
3Zm9ZCH5iQcpp1tdvU9rb7,BAD BOY,Chris Jedi,2024-02-09,58,reggae
08xwzdi5VJ3jnTx0Z2kyUR,Feeling Something,Pinto Picasso,2024-05-31,47,reggae
4PfR2vNZ3ig9OCyZmWsQL2,Low Key (feat. Humby),Beéle,2024-06-06,60,reggae
77uJm6AgWF6Esf60O9LAU1,Give Me That Feeling,L.A.B.,2024-02-23,45,reggae
05fQ1kWFQrvznV347eigNI,Vibras,Pinto Picasso,2024-05-31,45,reggae
4wtOpbBoX1O3ClP6W7OEPz,Tu Boca,Beéle,2024-06-27,61,reggae
14LaTeixKug7O2jNMK8u1C,Fecha,Feid,2024-04-10,62,reggae
0F3XAOuJuMY1dUll6lR0RY,LONG LIVE THE WILDERNESS,Babe Rainbow,2024-10-08,38,reggae
0VaOGXNtoYUf1vAXM0X9ST,Call Me,Maluma,2024-06-06,56,reggae
6lrjtAXDlt1sofIXPK7LM2,Dios Te Cuide,Manuel Turizo,2024-06-27,55,reggae
2X8PYX9YX49hA0YeFnWTGZ,Mamasota,Manuel Turizo,2024-02-22,55,reggae
2Y9xXXMWqETUfonJjXP25k,Tienes Que Saber,Abraham Mateo,2024-07-18,60,reggae
3rNjg96AJMRTsRZ6GKRICw,Tu Loca,NATTI NATASHA,2024-09-05,52,reggae
6kWVX5hqeimzfH8bk34L7h,"Get Up, Stand Up",The Wailers,2024-02-09,54,reggae
3ZwfkiZFJ8gxa78laDt7c6,Piketú,Chencho Corleone,2024-09-13,42,reggae
5Q1MSdJ56O9BxB6wIvjsXY,No Se Vale,Camilo,2024-02-07,54,reggae
6lbN9JJcWYCq0KrpHXqQ9d,Light My Way,Royal Blu,2024-06-07,36,reggae
1regh1ryWna3MRTKu401uD,PLIS,Camilo,2024-02-07,52,reggae
7uApejpbclBo1AbLDEvny2,Some Say the Ocean - Reggae Remix,The Hip Abduction,2024-06-14,51,reggae
6rrcRnAauncgbCZR6uYVNI,No Se Vale,Camilo,2024-05-23,60,reggae
6SDAQpax26v24Q1p7JApWL,Currency Called Time,Jah Lil,2024-03-15,36,reggae
375ydLI5wNuXd2llR9r6hb,Right Between the Eyes,Jamaican Reggae Cuts,2024-04-05,43,reggae
3I9CtBbP5z2euNGDvJ8u17,MARGARET,FARIANA,2024-09-19,43,reggae
4YJM9OjeM2HeEkB5chR6tD,TU FEO,Lenny Tavárez,2024-08-28,59,reggae
2mh8HSsyVbmqVmVCbhYhPz,DE BUENA,FARIANA,2024-09-19,48,reggae
0dKsNKiWmqkoz8YAUzfigC,EMPELOTICA,Lenny Tavárez,2024-02-22,62,reggae
78zXzoQ0TqqfEZKzW03VqA,COMO DIABLOS,Becky G,2024-08-30,47,reggae
6575SO9BbToaWuIHab3EzP,Melô de Abigail (feat. Natalie Taylor) - Remix,Ronald Remix,2024-01-29,52,reggae
0LNinQsLU8ushZQhaefl7P,MI AMIGA ES UNA P,FARIANA,2024-09-19,47,reggae
1yKqoyJmeLymK6dLd1Tt9P,Inna Di Ghetto,Etana,2024-07-26,39,reggae
1bcXs0KpBkBW2FGSbmhJGl,boomerang,Becky G,2024-03-15,45,reggae
70J4n35eHTvuStjybMWkZz,Orange Sunshine,Bare Jams,2024-09-06,30,reggae
4oKGdjLZitVsCCFxdkocoF,Above Water,Jah Lil,2024-02-08,41,reggae
22eeSqDe1EVNEzMELAk3y4,Un Trago Una Bachata,Pinto Picasso,2024-05-31,46,reggae
3yzXhcyaWap2mctymrf4Sv,LETAL,FARIANA,2024-09-19,39,reggae
5QXYkpzNspqQ1PsgWRfu86,A POCA LUZ,Ryan Castro,2024-09-26,60,reggae
13zE3PfI1w2hmeg5EBGIuR,Millonario,Pinto Picasso,2024-05-31,44,reggae
57lPefSIAt3ghkfnYFj1B7,Triple S,J Balvin,2024-03-01,54,reggae
4zOvp2BysciDInodYHUtOJ,FICHAJE DEL AÑO,Piso 21,2024-07-25,54,reggae
67wZ8z6lY6IBJEx5P2lNh7,El Viejo Oeste,Pinto Picasso,2024-05-31,46,reggae
3mnH4IGAoxIh5sRY8N8NS0,LA FALDA - Tiësto Remix,Myke Towers,2024-04-04,47,reggae
4qkRoNFCVMST5cj2f6BG8b,I'm Rich,MAGIC!,2024-04-05,37,reggae
1A7f6I1IyRf6ymwoBbS9jx,La Vacante - Remix,Ken-Y,2024-09-20,41,reggae
3oReiEf0mSdotjBzLhHZJZ,Anda Sola,Don Omar,2024-06-21,57,reggae
0X2S8zFvH2k84eQQCUPSeO,Cosa De Locos,J Balvin,2024-08-09,55,reggae
4Nr31bxNazMn7t94RoSbFq,Polvo de tu Vida,J Balvin,2024-06-07,58,reggae
221RtuzRPf1vYoLl53mV6S,LA FOTICO,FARIANA,2024-09-19,41,reggae
5zVhbqXaI4KjkXCfGomNS6,目玉焼き,SPICY CHOCOLATE,2024-09-04,35,reggae
2SuosMcETUjDfBRobLLTQm,CHIKA MALA,Jere Klein,2024-08-08,71,reggae
1HNPpduwc2H95IC1eMJuXB,"Travesura (feat. Divino, Lenny Santos, Three Seven Music & The Chosen Few)",Boy Wonder CF,2024-08-22,33,reggae
3MTzCXM4r6yTOLhiuIaRfh,Bailarina,Abraham Mateo,2024-04-04,59,reggae
4s7hIsoRpnmaSvdETaIOSe,Gafas Negras,Maluma,2024-01-25,45,reggae
1XKupzelhbCYufpzLlRqd5,Ahí Va,Pinto Picasso,2024-05-31,46,reggae
6j3PRPNWLutE3CutDzH4uI,HUMO,Chencho Corleone,2024-04-04,63,reggae
4ibM15u7bzwzIOUFLs6KQk,Grandes Ligas,Ken-Y,2024-10-18,57,reggae
3ftB5T412JJ20IgpQgeCW8,YUMMY!,Jere Klein,2024-05-30,51,reggae
0W8UQlUt6yVuPeUvGU7OdK,Cali Buenaventura,Mike Bahía,2024-08-15,50,reggae
4bW1BDXcEh7YkFrPlEnmV3,Lovely Freak,ASOUND,2024-07-24,24,reggae
08lj7xleA0SBiLhrDZUqIU,Quiéreme Menos,NATTI NATASHA,2024-06-06,54,reggae
7v0mEMXTjjyUyfI2bQlDkI,Orion - Sistek Remix,Boza,2024-08-16,50,reggae
4yyxTlIOlwlhQoFEKfjvMf,An Island Still Remains,The Hip Abduction,2024-06-14,48,reggae
5EWuqVQVYGvRHp7V1T0CeH,Nada Es Igual,Pinto Picasso,2024-05-31,45,reggae
2Q5LnoUDXa0FUsoomvjEid,Out in the Dark,Urban Love,2024-08-16,45,reggae
1AJCwu6LhfFTh6Lb7SYlCh,Have You Ever Seen the Rain,House of Shem,2024-01-24,48,reggae
0SFvSc2qggsVQqnfYzeCv4,por la pequeña Venecia,Danny Ocean,2024-07-18,54,reggae
3SdQ1jTn9D7CGNkL1iFJ27,I Want You,iNi Kamoze,2024-04-05,41,reggae
0eRueDnsohvMHOUUv3L44l,LINDA,Alejo,2024-10-03,57,reggae
0ySkMC5CSdVFuBkiEDCQfF,Panther City,Leon Bridges,2024-10-04,57,blues
5KmNFz2Ve8ITrTMvAcJOsw,When a Man Cries,Leon Bridges,2024-10-04,50,blues
33vtLeCWJAMbYjIg6xc6cz,That's What I Love,Leon Bridges,2024-10-04,55,blues
2HyTl2ZFnRNoe56LJsETOc,Laredo,Leon Bridges,2024-10-04,56,blues
3rHRwx3G8o6VAfaFAliw5d,Ain't Got Nothing On You,Leon Bridges,2024-10-04,55,blues
3dh0ehwGAONsJu64cFfYxq,Vicious,Bohnes,2024-09-06,60,blues
6qxPXbJammkI5JkjVctXED,That's What I Love,Leon Bridges,2024-09-27,49,blues
3FWMV8E8bugipOWGaehWW6,Simplify,Leon Bridges,2024-10-04,47,blues
2OiJ2pEQlLPnOywokPkG4N,Peaceful Place,Leon Bridges,2024-08-08,54,blues
7g4JvjIMwC4gi6gBPKOqnz,Peaceful Place,Leon Bridges,2024-10-04,53,blues
6buQeGlk47QiPVoPObaZ7x,Rainbow,Cage The Elephant,2024-05-17,59,blues
5Uoe2op9gLbwwKMtyjux5t,Never Satisfied,Leon Bridges,2024-10-04,49,blues
0cgyeBU54kjmI54TflMANg,Neon Pill,Cage The Elephant,2024-05-17,57,blues
6kvdjKkkd2QJ0arXpjCmfW,Ivy,Leon Bridges,2024-10-04,47,blues
2kmRNdU0GIxb8099z45WQn,Ghetto Honeybee,Leon Bridges,2024-10-04,46,blues
2SIjWrKuWIPm2359x3ilCs,Can't Have It All,Leon Bridges,2024-10-04,46,blues
2dOFhIxKh4REr6WdUkeZnb,Laredo,Leon Bridges,2024-09-03,51,blues
1PEjhR1CCdINF8TyM5s8LX,That's How I'm Feeling,Jack White,2024-08-02,58,blues
78Hz15kEfWJ3wbuYlD0Zyw,God Loves Everyone,Leon Bridges,2024-10-04,44,blues
49ukvVBtVT9Y575F6VY33G,Metaverse,Cage The Elephant,2024-05-17,50,blues
7Gzm2IS4zLi5W46dudWn7H,I Don't,Brittany Howard,2024-02-09,44,blues
1WAjkljaKkFILaxlsGlSfh,What Now,Brittany Howard,2024-02-09,47,blues
5oq29tJEj14LjLjXyaXCEF,Moon River,Eric Clapton,2024-10-04,42,blues
5T8rMvtWtsG8O7pp6TxGs8,Pompous Fool,Eric Clapton,2024-10-04,40,blues
4H8pWCScx463K7XJNwjdsn,I Don't,Brittany Howard,2024-02-09,29,blues
5Vi4wnQLLs4zZSpnngTbEE,Old Scratch Blues,Jack White,2024-08-02,53,blues
7aQx06Jx3iA9pRdixCUADJ,This Is Nowhere,The Black Keys,2024-04-05,50,blues
2meH4dMuvGlooo2tpiPjJp,Beautiful People (Stay High),The Black Keys,2024-04-05,54,blues
6Yk9u3C8EVpyixdgXv0S6G,Savior With A Razor (feat. Slash),Beth Hart,2024-10-25,45,blues
6w4jdJ64RE8wDEGtZYAeiS,Smile,Eric Clapton,2024-10-04,41,blues
24EBpqFU6sLP9maLdJTht0,Bless Yourself,Jack White,2024-08-02,51,blues
07zD3s1Xu3fmeV1J8mfVlA,Redemption Song - Bob Marley: One Love - Music Inspired By The Film,Leon Bridges,2024-02-09,44,blues
5sOQLuKPB1bjCijx0BfHpE,Wish You The Best,Mentol,2024-01-31,31,blues
0hIYrRFTLlG8pRjAn9tW4P,Archbishop Harold Holmes,Jack White,2024-08-02,52,blues
7DHlJLCXFlny3WhjnEL9qY,I Forgot To Be Your Lover,The Black Keys,2024-04-05,53,blues
46lCvAJ3oFvkd8mKMsjJio,Heart of a Child,Eric Clapton,2024-10-04,37,blues
1uP3EFUgPrvaIRfA9yepA6,Chrome Cowgirl (From Twisters: The Album),Leon Bridges,2024-07-19,40,blues
0oRc8P9uLo5Ycu4s531c6V,The Rebels,Eric Clapton,2024-10-04,39,blues
37rKTGqIjBzF0GcubuIDE9,Sam Hall,Eric Clapton,2024-10-04,36,blues
3szLtzm02N6p2kGdD7sr0Z,Patience,Brittany Howard,2024-02-09,29,blues
3WNXHyqT7xlsxZEXbi9jYg,MUD,Dorothy,2024-07-19,48,blues
0crkWyCSj6u2NHPeGbH4ph,One Woman,Eric Clapton,2024-10-04,37,blues
62myDtjvOghLHYe67m2Dq2,Always On My Mind,Eric Clapton,2024-10-04,36,blues
4C4GC99d5OBAUtlCnsSGh7,Maktub,Gary Clark Jr.,2024-03-22,39,blues
6jHRsjMiCpCv04xXlZFskf,It's Rough On Rats (If You're Asking),Jack White,2024-08-02,49,blues
35VPGInrefWbfj8c8S2wXu,Float Into The Sky,Cage The Elephant,2024-05-17,47,blues
4c7iXNRiy72rMXfRTR9V0V,On The Game,The Black Keys,2024-04-05,47,blues
4Y2VmEuHfPaOSNXp1i0GD8,Switch It Up,Sam Tinnesz,2024-10-11,25,blues
5Ya1SKVBBaRDiXD6Sy5LBR,The Call,Eric Clapton,2024-10-04,36,blues
3EuAXH9UnjcejNj49VKVIs,Your Master,The Blue Stones,2024-10-11,43,blues
4Cz032U4qrWCrjuqMoFWFq,This Has Gotta Stop,Eric Clapton,2024-10-04,36,blues
3C5GYifhqOTzJdp7yRhMii,How Could We Know,Eric Clapton,2024-10-04,34,blues
56awJyqhhuQW0p0bu1yTCo,Metaverse,Cage The Elephant,2024-05-03,40,blues
6saGhA8ruqmwecXc5kNesC,What's The Rumpus?,Jack White,2024-08-02,49,blues
14y9gC1hes8coRuZ2Pod2l,The Noise,Oh The Larceny,2024-08-01,33,blues
2aWBskyssdR9VyVV3dH65j,Mi Tormenta (feat. DannyLux),The Black Keys,2024-10-04,46,blues
5RF5rWkgGHHMEuA0Moafjp,Goin' Back Where I Came From,Bones Owens,2024-07-12,41,blues
5VpyvnVHgnTomvhn9rSjbW,Stand and Deliver,Eric Clapton,2024-10-04,34,blues
6QXhBSDthWBH7e6uQjfWFn,Heartless,Nathaniel Rateliff & The Night Sweats,2024-04-19,44,blues
1zCNzZTRsou6TFpe8nsmnK,Don't Let Me Go,The Black Keys,2024-04-05,48,blues
7kdqY2vW0deDMvjTo2BfS3,You've Changed,Eric Clapton,2024-10-04,33,blues
3i5KZMwEx8G085g5xJK8lk,Blue Moon,Billie Holiday,2024-06-28,27,blues
2JHCyO6UWHeRs436mZUurv,Underground,Jack White,2024-08-02,45,blues
4aSuvQiVApSnM4uaReOaO3,Bombing Out,Jack White,2024-08-02,47,blues
32gNVMNXC6HgcvzfIJRQe9,Birds of a Feather,Mentol,2024-09-25,15,blues
0Jw0GvrJl8QIvY28wjAkdY,F*ck My Life Up Again,Marcus King,2024-04-05,48,blues
4bGTNdEbmrDlvqYJKRKJxR,What About The Children,Gary Clark Jr.,2024-03-22,38,blues
4SlhshDDZUnJCOaJ33KZAj,Earth Sign,Brittany Howard,2024-02-09,37,blues
1qMAWbS1qcC1yGqvSKONaO,Layla - Live,Eric Clapton,2024-04-26,27,blues
6W2pDHqWoU81UsvMSFN6pz,HiFi (True Light),Cage The Elephant,2024-05-17,47,blues
6JYj8X9hQrYLPzLc1G4pNK,Tonight (Was A Long Time Ago),Jack White,2024-08-02,46,blues
6timHv8NQ0srGzNyoqvqjJ,The Middle,Kenny Wayne Shepherd,2024-09-20,33,blues
0uKRoLqNIs76XJOgCqAc2c,Delilah,Marcus King,2024-04-05,45,blues
51eyPGyUaNEAwc4ylrJTqq,フリト,Masayoshi Yamazaki,2024-09-25,11,blues
3j3AQiQEe24de1EcYqVxc3,Mood Swings,Marcus King,2024-04-05,45,blues
4OiL5M05HmrnBk1AOdHNe0,Wanting and Waiting,The Black Crowes,2024-03-15,43,blues
407FU0CLho5qSOaEaPx7QU,Red Flags,Brittany Howard,2024-02-09,37,blues
3yo3ZsW5OmKGEPvuScRWVL,Love and a Smoking Gun,Des Rocs,2024-10-11,40,blues
3TAa27TEYPQGsK7Gi2Cjbe,Morning At Midnight,Jack White,2024-08-02,44,blues
3by6gCslpOlGr9kiU8s3tR,I Lost My Smile Somewhere,Morad,2024-07-26,29,blues
7EL8Gw9sYLZ4edKhNsvukI,Obsessed,Royal Deluxe,2024-03-21,35,blues
0muBHdTS1yztEFNvoinLdp,Holy Smokes,Bohnes,2024-09-06,44,blues
1YeNvc534KbvMMfdUVDNiW,Toccata,Luca Sestak,2024-03-08,34,blues
5WLghRISj6S0G3OziVTaa9,Good Time,Cage The Elephant,2024-05-17,46,blues
23shC9sGhLlP05V4uLDe0D,Play to Win,Oh The Larceny,2024-09-12,35,blues
1VSQ0KbNTzJvumUk1ubKAY,Solfeggietto,Luca Sestak,2024-03-08,35,blues
6zA8QZUAJwR1FxvuW1qR2l,Anticipation,Luca Sestak,2024-03-08,35,blues
5FxcZReeiRIL4GKs2lKW3Y,The Final Lap,Luca Sestak,2024-03-08,36,blues
7x12Qi4L61CaprFITz5Ks9,California Loner,Fantastic Negrito,2024-09-04,27,blues
2nzjollcYTjkaKjZTRzNSq,Number One With A Bullet,Jack White,2024-08-02,44,blues
2DXVg5DdblrOWYvlGDmwJt,Victory Voices,Eric Bibb,2024-10-18,30,blues
0w9eE1YhhHG4pTGK2eaWhs,Prove It To You,Brittany Howard,2024-02-09,40,blues
50c9Wgt3H27HfNrMYndIle,Once Upon a Lie,Quinn Sullivan,2024-06-07,30,blues
3knWxnJkNrNAHprj7Z4CpD,HEY BLUE,Rei,2024-10-09,23,blues
5R9aXWYZVjc4oMgQuaLlty,San Francisco,Mentol,2024-06-21,35,blues
4gXyAIwRqd5UTc2sA1H8Jx,盆・島人ぬ宝,BEGIN,2024-10-02,17,blues
0Mo9W96HOzxpgTZsn8DpPF,Out Loud,Cage The Elephant,2024-05-17,42,blues
6Nhs9AGiApHVmgABL52CP4,Happier Than Ever,The Kills,2024-09-17,26,blues
0T6ZJttgrFfKAZs4h0MRtj,Paper Crown (feat. Beck and Juicy J),The Black Keys,2024-04-05,40,blues
4EPamzEPNXrvGLBaGMXPV9,Missionary,Jack White,2024-08-02,43,blues
4krJzncHajIIGhnBuZw2iD,Life Without You,Ash Grunwald,2024-02-02,33,blues
5L6hCWmvtkwKySNIK0wKDN,Chrome Cowgirl,Leon Bridges,2024-07-19,42,blues
3F2jU00UiKwXJ3xu5LI8mF,Mileage,Ruthie Foster,2024-08-23,29,blues
3m0CF4HewwireSxJJQ3uOt,Ball and Chain,Cage The Elephant,2024-05-17,41,blues
7kCkkHTbMDKJI1Bb92D0fn,The Time is Now,Zayde Wølf,2024-10-18,36,blues
2PY1sEINloyS5qE2c8pZ9M,Soixante Trois,Tinariwen,2024-11-15,41,blues
3eatC9pgRqYHuR7rkU9BtS,Georgia Train,Jesse Roper,2024-06-14,36,blues
4yGzFyhNBckUc10UUxm9Qu,Terminal Archenemy Endling,Jack White,2024-08-02,43,blues
48AkypfLAIJVsCSo10HFgW,Samson,Brittany Howard,2024-02-09,32,blues
6LTKeJSJVoPXYn36QUklKM,Too Sweet,Mentol,2024-06-11,32,blues
1lfu1TB7puVtzZs6BZjB00,Black & Gold,Joanne Shaw Taylor,2024-09-06,26,blues
6ZM9dKXH5iWJ08KEa0FDh8,Heartless,Nathaniel Rateliff & The Night Sweats,2024-06-28,48,blues
1WXAspzwAg4loOothMAxis,Found A Friend In You,Southern Avenue,2024-09-06,33,blues
4cCja4eP2SuiouFLBZy6Ey,Hero,Marcus King,2024-04-05,44,blues
038XTp7SNq0oehohhZInv5,Ready For Some Action,Sam Tinnesz,2024-02-16,29,blues
6rDwZxfyU0dotHWGyYZ1fX,"Real, Real Love [Feat. Derek Trucks]",Warren Haynes,2024-11-01,32,blues
5nVnqil5VX36JGDgK1OX3Z,Out Loud,Cage The Elephant,2024-04-05,28,blues
4nO1CkQRa3y8dgnv6D1AsA,Shy Eyes,Cage The Elephant,2024-05-17,40,blues
6nPnDZM7foqw3EH4pUAKVw,You Still Got Me - Edit,Beth Hart,2024-06-28,35,blues
207OjSoMj0k4tLysWXBan0,Minute Waltz,Luca Sestak,2024-03-08,27,blues
6Ps899HotQYDpN2fK9P0Oe,Let The Guitar Play - Radio Version,Santana,2024-01-12,26,blues
4JeqlIviWqi2q0fU5uKLvW,Suga N My Bowl (feat. Eric Gales),Beth Hart,2024-10-25,37,blues
0SwWtxGrTJp4KxjVXQ5lm5,Opening / One More Dance,Franco Morone,2024-04-18,14,blues
0x5Jhx9pmRvqYdEDpnegfq,Mr. Mechanic Man,Sheba Potts-Wright,2024-07-19,19,blues
5viV8dro184RtltNGT0JiZ,All The Things I Said,Joanne Shaw Taylor,2024-10-04,30,blues
4q5Zm3xASiLAeVyUKeVRuG,Every Color In Blue,Brittany Howard,2024-02-09,32,blues
0jDyUtoWaNlUJoX0sdwsBf,I'm Gonna Move To The Outskirts Of Town - Remastered 2024,Albert King,2024-10-18,36,blues
050pIkDIQNCxBAsjwzSctL,Frosty The Snowman,Ella Fitzgerald,2024-05-22,34,blues
6HVMpkNmqvOCcRDBx5BUcq,The Way It Has to Be,Des Rocs,2024-10-11,38,blues
32X3sf3uRuASTVyb3u2E0p,1972,Elles Bailey,2024-07-26,21,blues
2FydlIXClBHieBlNWVK1vi,The Light Around The Corner,Gegè Telesforo,2024-03-01,21,blues
1MjrAbIA1Uhq1gURgMV36C,I Put A Spell On You,Samantha Fish,2024-10-04,36,blues
7fnus8BlkLMMreW0BA2Vu9,Bluephoria,Larkin Poe,2024-07-12,36,blues
4kVg423IrwssKhqQF8p97a,Let It Burn,Elles Bailey,2024-08-09,28,blues
37u7C5ru19nuE4VWvYpL0B,Power To Undo,Brittany Howard,2024-02-09,33,blues
6x9spMXKalQc0GlO5xkMAf,Funky,Cedric Burnside,2024-04-05,25,blues
5Lxqtc6uPBPxHulqSyfNuo,フリト,Masayoshi Yamazaki,2024-08-23,18,blues
1tgFoqQG9thuoI6If2olvA,Darkside,Dead Posey,2024-10-18,33,blues
6QSpZfXmZq30j0somj7dW5,Wonderful World,Beth Hart,2024-10-25,41,blues
6HQygOV4Bwmhy3dmwAyoW5,She said He Will Leave,Owen Campbell,2024-09-20,25,blues
33LzNzv6WxzNAXyUaE7FGs,GUITARHOLIC,Rei,2024-10-09,24,blues
4rbY8256y3jknhU3lvOYM5,Run Rudolph Run,Chuck Berry,2024-05-22,35,blues
2vmSkKB8co2fTBn4ZYxI6a,Battleground,Sam Tinnesz,2024-07-19,24,blues
72lzeECSITgh14IsxuVAvt,Yellow,Mentol,2024-06-07,33,blues
5QuJllZAhhDbFTlUp2q4Nw,Pride And Joy - Remastered 2024,Albert King,2024-10-18,34,blues
54JWgy1ePHKKuImwCrDTLa,Heaven - XINGS Mix,Rei,2024-10-09,24,blues
4tWTkbx3mO8izydaLLh4oR,Nothing Without You,Elles Bailey,2024-02-09,33,blues
1gxaZZaM4pxrUNQ0Sx8bGv,Looking for a Fight,The Cold Stares,2024-09-06,39,blues
0y0Tk3U17axdg3Ig9071tl,Bad Blood,Des Rocs,2024-10-11,24,blues
300VBRNOhIfG3A5w4n9Iqa,Another Day,Brittany Howard,2024-02-09,31,blues
6doI5wHKu3Ad4oSxd6QmAD,Tears in Heaven - Live,Eric Clapton,2024-04-26,26,blues
2tshfSpT1vLHlMZ88btPOj,Wanting and Waiting,The Black Crowes,2024-01-12,41,blues
5fg3eL4yInuOQ6HkZTXxZP,Interlude,Brittany Howard,2024-02-09,31,blues
3Vq8wBBUJgatW2fQKyfs4n,Hold On Loosely,Joe Bonamassa,2024-07-19,34,blues
1SA1S31wud6Qoq8rxkqbSt,Only Love Matters,The Black Keys,2024-04-05,40,blues
1aqEwC4PXKzG2r0rPp9TM5,"Some Men Never Live, Some Men Never Die",Adam Jensen,2024-08-30,30,blues
2AMVhjyfM2a3r2cE3Yq8GI,Half my Heart,Quinn Sullivan,2024-03-29,16,blues
